Customer_ID,Age,Gender,Income_Category,Occupation,Region,Card_Type,Card_Age_Months,Credit_Limit,Account_Balance,Monthly_Income,Monthly_Spend,Yearly_Spend,Total_Purchases,Total_Transactions,Avg_Transactions_Per_Month,Offers_Redeemed,Offer_Utilization_Rate,Payment_Method,Monthly_Cash_Advance,Yearly_Cash_Advance,Revolving_Balance,Days_Since_Last_Transaction,Customer_Segment,Usage_Level,Cluster,Reward_Tier,Reward_Priority
CUST_07970,26,Other,High,Freelancer,Central,Gold,70,17654.11,5801.61,9821.43,6234.6,57144.56,74815.16,61,135.46,32,0.414,UPI,73.12,929.09,4021.05,9,Heavy_Spenders,Very High,1,Platinum,3
CUST_06544,33,Male,Very High,Salaried Employee,South,Gold,48,21841.02,3662.17,21508.83,6231.56,72413.12,74778.7,47,88.91,20,0.633,UPI,153.45,2070.09,1664.6,10,Heavy_Spenders,Very High,1,Platinum,3
CUST_05913,35,Other,Very High,Business Owner,North,Silver,20,13973.51,2258.81,29965.32,6231.1,31459.73,74773.26,85,215.78,15,0.443,Bank Transfer,336.71,4144.83,281.31,6,Heavy_Spenders,Very High,1,Platinum,3
CUST_05827,30,Other,High,Business Owner,South,Silver,12,31822.43,5071.03,27107.77,6224.21,40009.09,74690.53,51,206.04,15,0.295,Credit Card Payment,231.56,2891.59,4533.81,8,Heavy_Spenders,Very High,1,Platinum,3
CUST_04800,39,Other,Medium,Self-Employed,East,Platinum,109,35451.15,8792.58,6986.5,6222.8,54160.73,74673.57,79,191.37,28,0.564,UPI,309.5,3900.89,7575.16,16,Heavy_Spenders,Very High,1,Platinum,3
CUST_04271,25,Other,Low,Professional,South,Silver,104,32426.08,6446.12,14809.74,6219.49,45743.82,74633.86,76,190.36,17,0.616,Wallet,44.15,582.54,3935.45,7,Heavy_Spenders,Very High,1,Platinum,3
CUST_07614,51,Male,Medium,Business Owner,South,Platinum,56,12045.21,4309.53,29908.51,6218.12,48382.92,74617.43,88,145.69,38,0.594,Credit Card Payment,143.42,1604.69,3882.92,3,Heavy_Spenders,Very High,1,Platinum,3
CUST_01689,55,Other,Very High,Freelancer,East,Platinum,110,28006.6,7413.39,5641.9,6217.96,33218.53,74615.5,38,116.47,34,0.291,Auto Debit,281.45,3807.26,5527.7,7,Heavy_Spenders,Very High,1,Platinum,3
CUST_00905,56,Female,High,Professional,West,Titanium,61,25147.53,4528.96,15073.82,6216.28,41973.66,74595.4,59,112.77,39,0.623,Bank Transfer,131.95,1586.56,2486.03,6,Heavy_Spenders,Very High,1,Platinum,3
CUST_03610,62,Female,Medium,Self-Employed,South,Titanium,66,36938.97,8029.51,24669.88,6212.83,74849.58,74553.96,52,154.25,33,0.511,Credit Card Payment,160.57,1894.15,3570.92,3,Heavy_Spenders,Very High,1,Platinum,3
CUST_04483,57,Other,High,Business Owner,Central,Platinum,106,27621.48,7648.11,13186.29,6212.52,46783.85,74550.26,76,176.99,38,0.68,UPI,174.81,2088.85,6791.74,17,Heavy_Spenders,Very High,1,Platinum,3
CUST_04662,53,Male,Medium,Freelancer,West,Platinum,59,25532.07,6517.14,8795.74,6206.88,59439.66,74482.53,85,200.28,14,0.148,Bank Transfer,322.89,3698.84,2417.33,11,Heavy_Spenders,Very High,1,Platinum,3
CUST_04014,46,Female,Low,Government Employee,West,Silver,63,26199.16,5260.31,26940.75,6206.61,52774.04,74479.32,74,125.76,18,0.735,Auto Debit,97.38,1091.96,3063.24,12,Heavy_Spenders,Very High,1,Platinum,3
CUST_01448,45,Male,Very High,Salaried Employee,Central,Gold,111,14014.97,4226.96,28840.93,6203.56,73101.48,74442.75,39,172.74,35,0.647,Wallet,247.34,2814.61,1658.23,11,Heavy_Spenders,Very High,1,Platinum,3
CUST_07506,43,Other,High,Professional,North,Silver,95,18720.99,6286.59,22993.87,6202.92,44918.41,74435.04,55,181.28,33,0.72,Bank Transfer,193.46,2026.96,1165.78,6,Heavy_Spenders,Very High,1,Platinum,3
CUST_03737,41,Male,Medium,Freelancer,East,Platinum,19,14197.87,2846.93,28942.32,6199.4,64088.38,74392.75,39,122.66,36,0.606,Bank Transfer,179.23,2411.27,1451.8,7,Heavy_Spenders,Very High,1,Platinum,3
CUST_01157,47,Male,Low,Government Employee,Metro,Titanium,9,16525.27,6346.63,26280.59,6193.01,62371.04,74316.16,49,178.23,27,0.249,Wallet,127.47,1529.92,5517.57,4,Heavy_Spenders,Very High,1,Platinum,3
CUST_00346,48,Other,High,Salaried Employee,Central,Gold,48,30638.21,5353.06,29877.33,6192.7,30760.89,74312.35,57,132.12,15,0.121,Auto Debit,71.65,876.98,3490.79,4,Heavy_Spenders,Very High,1,Platinum,3
CUST_07399,27,Female,High,Freelancer,Central,Platinum,79,30028.2,7402.3,15355.14,6192.54,31061.37,74310.45,38,214.38,12,0.235,Bank Transfer,237.69,3083.0,5999.79,5,Heavy_Spenders,Very High,1,Platinum,3
CUST_02253,68,Other,Low,Student,West,Titanium,33,14652.82,3495.79,10207.8,6185.1,72730.52,74221.19,82,215.53,12,0.28,UPI,225.4,2351.49,1366.69,6,Heavy_Spenders,Very High,1,Platinum,3
CUST_00046,61,Female,High,Government Employee,North,Gold,106,35489.15,2697.57,29575.55,6183.37,71755.03,74200.41,89,111.84,26,0.347,Auto Debit,260.49,2849.75,2076.11,12,Heavy_Spenders,Very High,1,Platinum,3
CUST_07524,23,Female,Low,Business Owner,Central,Platinum,95,35869.56,4415.26,18340.99,6183.03,48888.64,74196.39,81,188.85,16,0.554,Credit Card Payment,211.71,2636.22,2305.18,5,Heavy_Spenders,Very High,1,Platinum,3
CUST_01239,48,Male,High,Retired,West,Platinum,76,17883.3,3845.45,18406.24,6181.79,50502.91,74181.44,79,205.74,39,0.334,Credit Card Payment,58.78,794.37,1877.06,9,Heavy_Spenders,Very High,1,Platinum,3
CUST_04122,58,Male,Low,Business Owner,South,Gold,86,15953.98,6433.58,11318.98,6179.3,71239.17,74151.57,71,190.65,27,0.606,Credit Card Payment,297.34,3465.28,2879.22,13,Heavy_Spenders,Very High,1,Platinum,3
CUST_04659,45,Male,Low,Retired,Metro,Gold,20,39249.79,6412.89,12497.59,6177.65,34192.5,74131.81,41,96.89,18,0.516,UPI,341.01,3828.35,2108.66,14,Heavy_Spenders,Very High,1,Platinum,3
CUST_06596,22,Male,Low,Self-Employed,Metro,Silver,87,27126.3,2060.91,20667.27,6169.89,69646.9,74038.69,69,199.53,31,0.38,Auto Debit,198.45,2259.44,746.34,12,Heavy_Spenders,Very High,1,Platinum,3
CUST_06375,23,Female,Medium,Salaried Employee,North,Gold,54,13480.94,7906.71,20595.56,6167.04,43765.19,74004.43,45,160.76,17,0.243,Credit Card Payment,335.42,4211.81,1810.14,16,Heavy_Spenders,Very High,1,Platinum,3
CUST_00785,33,Other,Low,Self-Employed,Metro,Platinum,20,36136.5,4855.23,12114.8,6162.77,53901.03,73953.18,44,120.18,33,0.417,Bank Transfer,228.19,2727.56,3747.53,16,Heavy_Spenders,Very High,1,Platinum,3
CUST_07072,38,Female,Low,Government Employee,West,Platinum,90,31484.16,4605.43,18154.68,6153.24,62660.13,73838.9,42,137.7,15,0.737,Auto Debit,204.99,2581.6,2850.18,17,Heavy_Spenders,Very High,1,Platinum,3
CUST_03215,61,Male,Very High,Salaried Employee,West,Titanium,53,19443.88,6524.58,3594.38,6148.63,67374.39,73783.56,86,100.39,19,0.716,Auto Debit,23.14,308.09,2395.75,5,Heavy_Spenders,Very High,1,Platinum,3
CUST_07416,24,Female,Low,Retired,Central,Titanium,99,34239.6,4639.52,6242.47,6147.11,75141.53,73765.37,86,142.38,15,0.337,Wallet,215.67,2803.38,2631.64,9,Heavy_Spenders,Very High,1,Platinum,3
CUST_01550,71,Female,Very High,Retired,East,Titanium,99,18644.37,6839.42,2540.79,6146.36,34488.63,73756.29,54,177.37,13,0.664,Credit Card Payment,250.34,3308.4,3314.55,7,Heavy_Spenders,Very High,1,Platinum,3
CUST_05615,32,Male,Medium,Government Employee,South,Titanium,67,34954.68,4418.33,16696.6,6141.75,31338.4,73700.99,54,190.17,27,0.088,Bank Transfer,100.73,1235.83,1217.48,13,Heavy_Spenders,Very High,1,Platinum,3
CUST_00610,38,Male,Very High,Retired,South,Gold,23,28386.17,3822.36,19420.67,6140.89,44597.28,73690.64,53,196.7,14,0.147,Credit Card Payment,28.5,335.41,2188.16,8,Heavy_Spenders,Very High,1,Platinum,3
CUST_05696,45,Female,Medium,Self-Employed,South,Gold,60,25482.42,4840.39,29636.97,6140.79,68157.01,73689.44,45,162.77,22,0.135,Auto Debit,182.99,2095.22,3751.31,16,Heavy_Spenders,Very High,1,Platinum,3
CUST_03276,23,Male,Low,Self-Employed,South,Platinum,38,12162.62,5455.55,11841.54,6136.03,49578.73,73632.37,81,141.17,14,0.239,Wallet,91.69,1213.9,3063.82,9,Heavy_Spenders,Very High,1,Platinum,3
CUST_04962,67,Female,High,Student,East,Silver,46,26645.79,8251.44,22703.15,6132.62,44259.64,73591.45,69,194.59,13,0.125,Credit Card Payment,39.28,424.88,1942.05,4,Heavy_Spenders,Very High,1,Platinum,3
CUST_06776,57,Male,Very High,Self-Employed,Metro,Titanium,97,29337.67,1914.04,18823.84,6123.64,70772.38,73483.64,72,147.86,24,0.226,Auto Debit,167.05,1751.11,318.24,4,Heavy_Spenders,Very High,1,Platinum,3
CUST_00023,37,Male,Medium,Self-Employed,North,Gold,18,22897.65,1878.03,27074.65,6121.53,34381.76,73458.33,41,213.95,31,0.464,Wallet,32.1,396.99,1071.69,7,Heavy_Spenders,Very High,1,Platinum,3
CUST_02500,25,Male,High,Freelancer,West,Silver,46,39955.52,4301.05,7562.07,6120.38,75517.67,73444.53,61,157.38,35,0.161,Credit Card Payment,299.24,3232.08,597.33,9,Heavy_Spenders,Very High,1,Platinum,3
CUST_02752,55,Male,Very High,Self-Employed,Central,Platinum,25,30490.76,8232.83,24581.8,6118.84,47984.23,73426.12,68,197.0,31,0.636,Bank Transfer,177.08,2076.91,2776.19,15,Heavy_Spenders,Very High,1,Platinum,3
CUST_07798,63,Other,Low,Student,West,Gold,103,27939.8,2394.29,25556.42,6118.84,42912.76,73426.13,37,101.15,31,0.659,Wallet,1.11,15.13,945.16,17,Heavy_Spenders,Very High,1,Platinum,3
CUST_01753,23,Female,Very High,Freelancer,West,Silver,19,16574.52,4704.86,11485.74,6118.41,40772.49,73420.96,64,101.42,28,0.317,UPI,135.35,1455.8,1413.13,16,Heavy_Spenders,Very High,1,Platinum,3
CUST_02674,47,Female,High,Business Owner,North,Titanium,106,12224.44,6046.78,6208.23,6115.57,37179.65,73386.78,70,111.79,32,0.71,Wallet,298.46,3730.96,4774.76,10,Heavy_Spenders,Very High,1,Platinum,3
CUST_00126,53,Male,Medium,Professional,Central,Platinum,110,32809.41,2146.63,10397.74,6111.58,70908.67,73338.96,75,126.26,33,0.678,Wallet,293.35,3293.49,997.76,13,Heavy_Spenders,Very High,1,Platinum,3
CUST_07332,49,Male,Low,Self-Employed,South,Silver,89,37933.6,6129.88,4269.6,6111.05,64882.28,73332.54,49,207.71,13,0.742,Credit Card Payment,84.24,1137.77,1819.01,6,Heavy_Spenders,Very High,1,Platinum,3
CUST_05407,59,Male,Low,Self-Employed,North,Titanium,66,15678.89,7708.56,7229.32,6110.99,66224.95,73331.83,49,127.06,34,0.509,Bank Transfer,88.69,1136.68,5897.25,8,Heavy_Spenders,Very High,1,Platinum,3
CUST_03873,68,Male,Medium,Self-Employed,Metro,Platinum,94,23781.79,3871.79,21616.11,6110.79,30287.32,73329.52,72,158.81,12,0.117,Bank Transfer,162.84,2220.28,2267.62,7,Heavy_Spenders,Very High,1,Platinum,3
CUST_07307,54,Female,High,Government Employee,North,Gold,20,27880.85,8655.22,11098.76,6110.71,31317.84,73328.55,60,152.01,29,0.084,Wallet,321.2,3400.87,2130.86,16,Heavy_Spenders,Very High,1,Platinum,3
CUST_02138,42,Other,High,Professional,West,Platinum,25,28991.03,7165.29,28286.1,6108.64,56457.47,73303.73,70,82.9,26,0.481,Bank Transfer,66.62,808.3,3279.04,4,Heavy_Spenders,Very High,1,Platinum,3
CUST_04900,36,Other,High,Professional,South,Gold,82,24938.24,6044.8,11038.1,6107.19,68622.37,73286.23,54,123.58,38,0.638,UPI,103.61,1408.65,5548.61,5,Heavy_Spenders,Very High,1,Platinum,3
CUST_00101,37,Male,Low,Salaried Employee,South,Titanium,53,35544.4,2076.67,9130.78,6107.05,52150.92,73284.58,45,149.36,19,0.68,Auto Debit,214.88,2243.3,1122.74,5,Heavy_Spenders,Very High,1,Platinum,3
CUST_04568,25,Female,High,Freelancer,South,Silver,79,19729.64,2954.54,5595.51,6105.78,33568.22,73269.38,35,93.29,15,0.526,Auto Debit,127.89,1627.91,1982.32,9,Heavy_Spenders,Very High,1,Platinum,3
CUST_05268,63,Male,Very High,Freelancer,North,Platinum,105,37376.25,3821.45,4085.76,6100.54,51793.3,73206.45,55,164.7,24,0.405,Credit Card Payment,335.42,3763.64,382.6,15,Heavy_Spenders,Very High,1,Platinum,3
CUST_03549,41,Male,Low,Business Owner,South,Platinum,8,14989.61,8439.58,16153.79,6099.54,37159.08,73194.48,56,144.5,22,0.117,Credit Card Payment,18.06,243.54,7584.84,9,Heavy_Spenders,Very High,1,Platinum,3
CUST_05088,48,Male,Very High,Business Owner,East,Platinum,8,27542.31,8686.11,12986.3,6098.56,31478.53,73182.72,54,146.28,31,0.081,UPI,123.37,1624.33,4571.79,9,Heavy_Spenders,Very High,1,Platinum,3
CUST_02874,37,Female,Low,Retired,Metro,Silver,49,29887.31,2631.8,21601.24,6093.47,59890.92,73121.6,59,200.04,14,0.696,Auto Debit,174.58,2293.5,1795.31,13,Heavy_Spenders,Very High,1,Platinum,3
CUST_01070,21,Other,Low,Salaried Employee,East,Gold,76,29641.46,7870.92,27651.1,6093.08,51501.22,73116.94,40,215.75,22,0.425,Credit Card Payment,143.69,1526.74,1902.58,4,Heavy_Spenders,Very High,1,Platinum,3
CUST_07002,62,Other,Low,Freelancer,South,Gold,94,23497.01,3272.26,26172.84,6091.66,49895.33,73099.92,87,195.27,33,0.358,Auto Debit,20.89,286.52,450.65,3,Heavy_Spenders,Very High,1,Platinum,3
CUST_02870,37,Other,Low,Retired,South,Gold,70,14095.65,6686.97,18502.61,6090.39,54207.07,73084.7,56,83.11,14,0.506,Bank Transfer,309.39,4002.9,3682.13,5,Heavy_Spenders,Very High,1,Platinum,3
CUST_00481,35,Female,Medium,Self-Employed,South,Platinum,73,35189.96,3027.82,23616.89,6089.68,61495.01,73076.11,86,147.94,18,0.133,Credit Card Payment,314.97,3720.84,1009.02,11,Heavy_Spenders,Very High,1,Platinum,3
CUST_00119,66,Female,Medium,Self-Employed,West,Gold,17,29177.25,4414.33,6648.96,6088.75,38105.0,73064.94,72,99.7,12,0.102,Wallet,256.42,3372.81,1616.47,16,Heavy_Spenders,Very High,1,Platinum,3
CUST_02546,35,Male,High,Self-Employed,North,Platinum,69,33685.2,7034.8,25453.13,6088.51,66136.08,73062.14,62,131.06,39,0.45,UPI,323.67,3980.92,1806.74,5,Heavy_Spenders,Very High,1,Platinum,3
CUST_06677,28,Male,Very High,Student,Metro,Silver,101,30830.95,5745.86,5469.54,6083.93,31355.61,73007.11,84,136.46,16,0.636,Auto Debit,227.62,2653.22,687.78,8,Heavy_Spenders,Very High,1,Platinum,3
CUST_00594,64,Other,Very High,Salaried Employee,South,Silver,57,21008.64,2340.16,16833.7,6082.6,68528.44,72991.26,73,147.46,15,0.499,Bank Transfer,223.87,2682.81,269.57,8,Heavy_Spenders,Very High,1,Platinum,3
CUST_04691,56,Other,Low,Professional,West,Gold,96,39977.94,4779.81,6333.45,6080.03,49526.62,72960.32,73,202.59,31,0.136,Bank Transfer,19.13,199.0,3997.55,9,Heavy_Spenders,Very High,1,Platinum,3
CUST_07138,34,Female,Low,Self-Employed,West,Titanium,98,29995.23,6651.4,15508.54,6079.97,51031.12,72959.67,48,112.94,18,0.142,UPI,202.59,2359.17,4256.78,13,Heavy_Spenders,Very High,1,Platinum,3
CUST_04335,27,Other,Medium,Salaried Employee,West,Gold,21,13229.98,4960.0,8007.1,6078.9,51635.42,72946.82,58,117.16,26,0.391,Credit Card Payment,127.02,1543.66,2855.61,6,Heavy_Spenders,Very High,1,Platinum,3
CUST_04226,61,Other,Very High,Freelancer,South,Gold,90,13731.43,4617.0,28235.8,6075.88,75522.16,72910.55,66,92.97,28,0.506,Wallet,113.63,1461.52,2798.16,9,Heavy_Spenders,Very High,1,Platinum,3
CUST_05450,43,Female,High,Student,North,Platinum,65,33925.32,5132.32,24533.74,6071.48,51387.41,72857.72,65,215.8,19,0.096,Auto Debit,228.58,3096.06,4198.7,5,Heavy_Spenders,Very High,1,Platinum,3
CUST_06038,22,Female,High,Freelancer,Metro,Silver,96,17424.0,5535.53,7548.11,6070.16,48378.57,72841.92,59,191.12,22,0.575,Auto Debit,252.04,3283.36,3918.53,9,Heavy_Spenders,Very High,1,Platinum,3
CUST_06501,31,Female,Very High,Student,Metro,Platinum,104,20867.21,5903.86,13941.49,6068.49,60727.86,72821.85,45,216.48,24,0.237,Bank Transfer,300.39,3379.46,4910.82,7,Heavy_Spenders,Very High,1,Platinum,3
CUST_07161,60,Female,Very High,Salaried Employee,South,Gold,47,32871.24,1912.01,23709.54,6067.91,57676.78,72814.95,89,170.42,25,0.101,Bank Transfer,23.36,309.17,1381.49,4,Heavy_Spenders,Very High,1,Platinum,3
CUST_01246,47,Female,Very High,Business Owner,South,Titanium,90,21202.62,7475.15,28039.52,6065.65,46629.57,72787.84,35,183.85,32,0.686,Wallet,322.81,4097.54,2321.03,10,Heavy_Spenders,Very High,1,Platinum,3
CUST_04274,64,Male,Medium,Retired,Central,Platinum,63,30465.61,2444.47,2761.83,6061.47,31975.99,72737.6,47,201.72,22,0.147,Bank Transfer,70.95,732.75,264.99,6,Heavy_Spenders,Very High,1,Platinum,3
CUST_00151,27,Female,High,Self-Employed,Metro,Titanium,49,31969.79,3234.35,13063.67,6060.86,43795.66,72730.32,69,173.36,28,0.155,UPI,190.33,2009.81,2215.01,15,Heavy_Spenders,Very High,1,Platinum,3
CUST_05928,62,Male,High,Government Employee,South,Platinum,108,21081.35,8099.04,23459.32,6057.99,69364.84,72695.88,70,197.75,25,0.327,Auto Debit,63.92,751.04,5762.81,11,Heavy_Spenders,Very High,1,Platinum,3
CUST_04861,26,Male,Very High,Self-Employed,Metro,Gold,111,35023.29,8229.02,15892.07,6057.12,33155.67,72685.47,87,202.33,27,0.355,UPI,79.52,989.05,2021.14,4,Heavy_Spenders,Very High,1,Platinum,3
CUST_01894,43,Female,Medium,Student,West,Titanium,81,12524.75,1955.63,11688.05,6053.24,34923.48,72638.88,73,214.85,16,0.532,Credit Card Payment,157.25,2013.75,1793.93,15,Heavy_Spenders,Very High,1,Platinum,3
CUST_02080,41,Male,High,Professional,East,Titanium,107,35109.86,6088.48,23395.45,6050.99,53841.77,72611.82,58,133.82,24,0.622,UPI,63.1,654.68,2734.06,10,Heavy_Spenders,Very High,1,Platinum,3
CUST_06393,66,Other,Medium,Government Employee,West,Platinum,15,29282.76,3621.96,25326.27,6050.78,55864.34,72609.34,66,108.18,16,0.72,Bank Transfer,99.4,1138.12,3256.16,10,Heavy_Spenders,Very High,1,Platinum,3
CUST_00391,33,Female,High,Government Employee,South,Silver,101,14607.0,5170.62,27434.23,6050.17,60780.75,72602.01,87,120.99,22,0.421,Auto Debit,339.14,4598.41,4343.69,14,Heavy_Spenders,Very High,1,Platinum,3
CUST_01934,49,Female,Medium,Government Employee,Central,Gold,105,30951.42,8137.15,25543.75,6049.09,49591.87,72589.12,81,105.45,32,0.665,Wallet,40.25,414.46,5514.47,7,Heavy_Spenders,Very High,1,Platinum,3
CUST_04617,71,Other,Very High,Retired,Metro,Platinum,103,17543.12,4834.41,28701.29,6047.76,45045.4,72573.12,58,177.04,38,0.382,Wallet,118.57,1599.93,950.92,8,Heavy_Spenders,Very High,1,Platinum,3
CUST_06041,26,Other,High,Business Owner,Metro,Gold,64,20997.99,2079.08,2406.38,6039.67,58154.18,72476.05,77,119.25,28,0.107,Wallet,1.96,20.87,1962.75,17,Heavy_Spenders,Very High,1,Platinum,3
CUST_05504,38,Female,Medium,Salaried Employee,Central,Platinum,44,28113.72,4761.43,10074.01,6038.91,63428.15,72466.93,39,154.42,16,0.603,Wallet,184.93,2113.56,3301.77,15,Heavy_Spenders,Very High,1,Platinum,3
CUST_03210,62,Other,High,Business Owner,Central,Gold,38,22964.95,4081.92,10878.11,6036.99,54552.49,72443.86,84,124.99,23,0.518,Auto Debit,75.97,949.98,1036.5,16,Heavy_Spenders,Very High,1,Platinum,3
CUST_02400,68,Male,Medium,Professional,South,Gold,48,31254.5,3763.67,2975.03,6036.05,73074.1,72432.66,74,128.4,24,0.14,Wallet,26.47,278.1,1940.37,5,Heavy_Spenders,Very High,1,Platinum,3
CUST_05217,32,Other,Very High,Student,East,Silver,22,30379.5,2593.89,4209.76,6035.93,69463.9,72431.16,79,135.03,18,0.674,Credit Card Payment,257.41,2966.97,364.66,3,Heavy_Spenders,Very High,1,Platinum,3
CUST_03553,27,Female,Very High,Retired,South,Gold,44,28594.6,8330.85,18227.56,6029.13,64492.01,72349.6,38,217.69,16,0.09,Bank Transfer,46.76,605.94,1534.09,5,Heavy_Spenders,Very High,1,Platinum,3
CUST_01006,65,Other,Low,Retired,West,Titanium,45,34644.78,3738.67,12366.43,6028.22,32637.98,72338.61,75,199.27,36,0.521,Bank Transfer,113.48,1284.28,2432.52,17,Heavy_Spenders,Very High,1,Platinum,3
CUST_02291,57,Other,Very High,Freelancer,North,Gold,62,34628.51,6702.69,14766.87,6026.25,65069.37,72315.04,75,100.97,27,0.653,Auto Debit,135.34,1553.91,1529.24,17,Heavy_Spenders,Very High,1,Platinum,3
CUST_04268,33,Male,Low,Business Owner,Metro,Titanium,41,17692.94,5641.78,5546.53,6024.11,36245.04,72289.26,56,184.07,34,0.71,Auto Debit,94.82,1078.08,3868.87,4,Heavy_Spenders,Very High,1,Platinum,3
CUST_07376,69,Male,Medium,Business Owner,East,Platinum,115,36374.59,5357.87,8691.38,6022.88,62797.64,72274.58,70,200.18,37,0.144,UPI,7.2,76.49,4268.1,5,Heavy_Spenders,Very High,1,Platinum,3
CUST_02548,39,Male,Very High,Self-Employed,South,Silver,41,26163.97,4256.15,10901.42,6021.58,77711.07,72258.91,56,164.37,29,0.227,UPI,280.16,3601.06,3240.3,14,Heavy_Spenders,Very High,1,Platinum,3
CUST_00025,70,Other,Medium,Business Owner,Central,Silver,42,28276.55,8014.6,8530.39,6021.44,41360.89,72257.28,41,218.04,15,0.315,Credit Card Payment,29.23,379.86,4605.54,13,Heavy_Spenders,Very High,1,Platinum,3
CUST_01204,46,Male,Medium,Self-Employed,Central,Gold,18,23488.78,8426.06,17632.08,6020.25,53200.83,72243.01,50,125.57,27,0.472,Bank Transfer,281.74,3188.97,2204.09,9,Heavy_Spenders,Very High,1,Platinum,3
CUST_01491,35,Female,Very High,Professional,West,Platinum,78,25002.41,6396.09,7165.05,6017.89,66492.41,72214.71,55,176.16,22,0.66,Wallet,218.66,2917.28,3119.27,10,Heavy_Spenders,Very High,1,Platinum,3
CUST_02339,30,Other,Very High,Business Owner,Central,Platinum,61,24894.62,6382.68,10570.28,6017.13,56681.66,72205.55,40,153.07,26,0.731,Credit Card Payment,56.15,670.1,4430.29,16,Heavy_Spenders,Very High,1,Platinum,3
CUST_02990,23,Male,Medium,Business Owner,Metro,Platinum,44,24514.13,5116.21,15922.58,6016.09,54253.96,72193.11,57,116.32,25,0.268,Wallet,240.95,2479.79,3123.12,10,Heavy_Spenders,Very High,1,Platinum,3
CUST_02525,43,Male,Medium,Business Owner,North,Silver,28,30709.96,7966.76,21419.25,6015.48,56967.33,72185.72,49,96.34,37,0.669,UPI,193.05,2426.38,4795.88,9,Heavy_Spenders,Very High,1,Platinum,3
CUST_02791,47,Male,Low,Salaried Employee,South,Gold,45,14059.05,5123.09,29861.38,6013.54,69330.22,72162.5,89,175.44,26,0.502,UPI,244.07,2700.48,773.52,14,Heavy_Spenders,Very High,1,Platinum,3
CUST_04798,47,Other,High,Retired,East,Silver,52,15995.24,8138.28,16912.45,6013.15,66079.65,72157.86,71,108.03,23,0.667,Auto Debit,79.26,1060.11,4234.94,14,Heavy_Spenders,Very High,1,Platinum,3
CUST_05306,30,Male,Medium,Retired,Metro,Gold,25,12483.43,7740.46,8423.68,6012.2,47552.23,72146.37,88,108.92,25,0.675,Wallet,309.71,4040.12,6567.61,3,Heavy_Spenders,Very High,1,Platinum,3
CUST_06336,54,Other,Medium,Self-Employed,Central,Gold,47,27134.08,7512.23,22248.26,6008.88,49361.66,72106.56,75,156.43,38,0.355,Wallet,81.4,1087.18,5250.07,3,Heavy_Spenders,Very High,1,Platinum,3
CUST_01090,54,Other,Medium,Student,North,Titanium,26,37890.05,5678.42,21078.24,6005.63,35992.87,72067.61,48,199.8,30,0.085,UPI,163.12,1933.52,5371.74,3,Heavy_Spenders,Very High,1,Platinum,3
CUST_00756,54,Female,High,Student,West,Silver,108,26100.29,3170.18,12835.97,6005.22,57468.85,72062.61,36,201.07,19,0.103,Bank Transfer,215.85,2274.49,2421.36,14,Heavy_Spenders,Very High,1,Platinum,3
CUST_01288,67,Other,Low,Student,North,Gold,66,30642.21,2278.38,15926.19,6003.95,75075.32,72047.39,52,161.14,14,0.168,Wallet,288.12,3221.3,2150.33,10,Heavy_Spenders,Very High,1,Platinum,3
CUST_00517,32,Female,Very High,Freelancer,East,Gold,102,36551.59,2707.6,13569.69,6000.84,54586.13,72010.07,83,90.65,29,0.55,Bank Transfer,131.38,1454.36,1547.76,3,Heavy_Spenders,Very High,1,Platinum,3
